symbol,name,sector,market_cap,date_of_listing
AJANTPHARM.NS,Ajanta Pharma Limited,Healthcare,317748543488,2002-07-01 03:45:00+00:00
MSTCLTD.NS,MSTC Limited,Industrials,34985279488,2019-03-29 03:45:00+00:00
LT.NS,Larsen & Toubro Limited,Industrials,5634241593344,2002-07-01 03:45:00+00:00
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,2009321046016,2017-10-03 03:45:00+00:00
FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,Basic Materials,380081012736,2019-10-16 03:45:00+00:00
AZAD.NS,AZAD ENGINEERING LIMITED,Industrials,109595222016,2023-12-28 03:45:00+00:00
INDIAMART.NS,IndiaMART InterMESH Limited,Communication Services,140514066432,2019-07-04 03:45:00+00:00
MCX.NS,Multi Commodity Exchange of India Limited,Financial Services,527582232576,2012-03-09 03:45:00+00:00
LICHSGFIN.NS,LIC Housing Finance Limited,Financial Services,302452113408,2002-07-01 03:45:00+00:00
BHARATFORG.NS,Bharat Forge Limited,Consumer Cyclical,687110488064,1996-01-01 03:45:00+00:00
CREDITACC.NS,CreditAccess Grameen Limited,Financial Services,218255196160,2018-08-23 03:45:00+00:00
POWERINDIA.NS,Hitachi Energy India Limited,Industrials,975555330048,2020-03-30 03:45:00+00:00
PGEL.NS,PG Electroplast Limited,Technology,167081246720,2011-09-26 03:45:00+00:00
OIL.NS,Oil India Limited,Energy,678295437312,2009-09-30 03:45:00+00:00
LICI.NS,Life Insurance Corporation of India,Financial Services,5704198914048,2022-05-17 03:45:00+00:00
PNBHOUSING.NS,PNB Housing Finance Limited,Financial Services,237714063360,2016-11-07 03:45:00+00:00
VARROC.NS,Varroc Engineering Limited,Consumer Cyclical,100457054208,2018-07-09 03:45:00+00:00
RTNINDIA.NS,RattanIndia Enterprises Limited,Consumer Cyclical,60897140736,2012-07-30 03:45:00+00:00
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,1874776162304,2024-10-22 03:45:00+00:00
MPHASIS.NS,Mphasis Limited,Technology,531698384896,2002-07-01 03:45:00+00:00
AARTIDRUGS.NS,Aarti Drugs Limited,Healthcare,39541477376,2003-09-19 03:45:00+00:00
MARKSANS.NS,Marksans Pharma Limited,Healthcare,86545211392,2002-07-19 03:45:00+00:00
VAIBHAVGBL.NS,Vaibhav Global Limited,Consumer Cyclical,39957958656,2004-04-06 03:45:00+00:00
INDGN.NS,INDEGENE LIMITED,Healthcare,125352886272,2024-05-13 03:45:00+00:00
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,1667060858880,2000-08-02 03:45:00+00:00
AMBER.NS,Amber Enterprises India Limited,Consumer Cyclical,250266648576,2018-01-30 03:45:00+00:00
COCHINSHIP.NS,Cochin Shipyard Limited,Industrials,442107265024,2017-08-11 03:45:00+00:00
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,1725014867968,2003-03-12 03:45:00+00:00
JUBLINGREA.NS,Jubilant Ingrevia Limited,Basic Materials,112710033408,2021-03-19 03:45:00+00:00
WHIRLPOOL.NS,Whirlpool of India Limited,Consumer Cyclical,135992647680,2002-08-12 03:45:00+00:00
TITAN.NS,Titan Company Limited,Consumer Cyclical,3464355119104,1996-01-01 03:45:00+00:00
IPCALAB.NS,Ipca Laboratories Limited,Healthcare,355275538432,1996-01-01 03:45:00+00:00
BALKRISIND.NS,Balkrishna Industries Limited,Consumer Cyclical,443778957312,2006-01-27 03:45:00+00:00
IGIL.NS,International Gemmological Institute (India) Limited,Basic Materials,141791608832,2024-12-20 03:45:00+00:00
MARUTI.NS,Maruti Suzuki India Limited,Consumer Cyclical,5007489368064,2003-07-09 03:45:00+00:00
INDUSTOWER.NS,Indus Towers Limited,Communication Services,1075555598336,2012-12-28 03:45:00+00:00
VBL.NS,Varun Beverages Limited,Consumer Defensive,1580910772224,2016-11-08 03:45:00+00:00
LODHA.NS,Lodha Developers Limited,Real Estate,1158260064256,2021-04-19 03:45:00+00:00
JBMA.NS,JBM Auto Limited,Consumer Cyclical,146481807360,2004-12-17 03:45:00+00:00
RRKABEL.NS,R R Kabel Limited,Industrials,156775563264,2023-09-15 03:45:00+00:00
KIRLPNU.NS,Kirloskar Pneumatic Company Limited,Industrials,70840295424,2023-04-26 03:45:00+00:00
ATUL.NS,Atul Ltd,Basic Materials,174501281792,2002-07-01 03:45:00+00:00
DATAMATICS.NS,Datamatics Global Services Limited,Technology,49886380032,2004-05-07 03:45:00+00:00
LTFOODS.NS,LT Foods Limited,Consumer Defensive,141523517440,2023-10-30 03:45:00+00:00
RATNAMANI.NS,Ratnamani Metals & Tubes Limited,Basic Materials,166994182144,2006-05-09 03:45:00+00:00
JSWINFRA.NS,JSW Infrastructure Limited,Industrials,561977491456,2023-10-03 03:45:00+00:00
HAL.NS,Hindustan Aeronautics Limited,Industrials,2990962114560,2018-04-02 03:45:00+00:00
LAURUSLABS.NS,Laurus Labs Limited,Healthcare,540218032128,2016-12-19 03:45:00+00:00
JKCEMENT.NS,J.K. Cement Limited,Basic Materials,451478388736,2006-03-14 03:45:00+00:00
KPIGREEN.NS,KPI Green Energy Limited,Utilities,86336610304,2021-07-27 03:45:00+00:00
SAIL.NS,Steel Authority of India Limited,Basic Materials,566600859648,1996-01-01 03:45:00+00:00
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,4348074524672,1996-01-01 03:45:00+00:00
TITAGARH.NS,Titagarh Rail Systems Limited,Industrials,112957620224,2008-04-21 03:45:00+00:00
PTCIL.NS,PTC Industries Limited,Industrials,270810415104,2023-06-09 03:45:00+00:00
AWFIS.NS,AWFIS SPACE SOLUTIONS LTD,Industrials,39043936256,2024-05-30 03:45:00+00:00
PIDILITIND.NS,Pidilite Industries Limited,Basic Materials,1496344952832,2002-07-01 03:45:00+00:00
ABB.NS,ABB India Limited,Industrials,1104924114944,2002-07-01 03:45:00+00:00
APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,Healthcare,1054085283840,2002-07-01 03:45:00+00:00
VOLTAS.NS,Voltas Limited,Consumer Cyclical,461087866880,2002-07-01 03:45:00+00:00
HFCL.NS,HFCL Limited,Technology,103067303936,2002-08-12 03:45:00+00:00
WELENT.NS,Welspun Enterprises Limited,Industrials,72513003520,2004-11-04 03:45:00+00:00
ICICIGI.NS,ICICI Lombard General Insurance Company Limited,Financial Services,985137479680,2017-09-27 03:45:00+00:00
SUPREMEIND.NS,The Supreme Industries Limited,Industrials,435002572800,2002-07-01 03:45:00+00:00
DELHIVERY.NS,Delhivery Limited,Industrials,317992075264,2022-05-24 03:45:00+00:00
HDFCLIFE.NS,HDFC Life Insurance Company Limited,Financial Services,1678784462848,2017-11-17 03:45:00+00:00
UNOMINDA.NS,Uno Minda Limited,Consumer Cyclical,758683992064,2007-02-02 03:45:00+00:00
WAAREEENER.NS,WAAREE ENERGIES LIMITED,Technology,929080082432,2024-10-28 03:45:00+00:00
PCBL.NS,PCBL Chemical Limited,Basic Materials,129113128960,2002-07-01 03:45:00+00:00
DEVYANI.NS,Devyani International Limited,Consumer Cyclical,168533639168,2021-08-16 03:45:00+00:00
ONESOURCE.NS,ONESOURCE SPECL PHARMA L,Healthcare,183205986304,2025-01-24 03:45:00+00:00
FINPIPE.NS,Finolex Industries Limited,Industrials,112502218752,2002-07-01 03:45:00+00:00
PARKHOTELS.NS,PARKHOTELS,Consumer Cyclical,29351759872,2024-02-12 03:45:00+00:00
COALINDIA.NS,Coal India Limited,Energy,2326429958144,2010-11-04 03:45:00+00:00
TEAMLEASE.NS,TeamLease Services Limited,Industrials,28210575360,2016-02-12 03:45:00+00:00
SOLARINDS.NS,Solar Industries India Limited,Basic Materials,1207589797888,2006-04-03 03:45:00+00:00
OLECTRA.NS,Olectra Greentech Limited,Industrials,104551407616,2002-07-01 03:45:00+00:00
PATANJALI.NS,Patanjali Foods Limited,Consumer Defensive,619823300608,2002-07-01 03:45:00+00:00
GPPL.NS,Gujarat Pipavav Port Limited,Industrials,84761518080,2010-09-09 03:45:00+00:00
GODREJIND.NS,Godrej Industries Limited,Industrials,351150931968,2002-07-01 03:45:00+00:00
KITEX.NS,Kitex Garments Limited,Consumer Cyclical,41891008512,2012-09-25 03:45:00+00:00
OLAELEC.NS,OLA ELECTRIC MOBILITY LTD,Consumer Cyclical,174130102272,2024-08-09 03:45:00+00:00
KAJARIACER.NS,Kajaria Ceramics Limited,Industrials,172683001856,2002-07-01 03:45:00+00:00
AXISBANK.NS,Axis Bank Limited,Financial Services,3985332502528,1998-11-27 03:45:00+00:00
CDSL.NS,Central Depository Services (India) Limited,Financial Services,338203803648,2017-06-30 03:45:00+00:00
JYOTICNC.NS,Jyoti CNC Automation Limited,Industrials,236520030208,2024-01-16 03:45:00+00:00
HAVELLS.NS,Havells India Limited,Industrials,900672389120,2002-07-01 03:45:00+00:00
FORCEMOT.NS,Force Motors Limited,Consumer Cyclical,227698982912,2019-08-19 03:45:00+00:00
ADVENZYMES.NS,Advanced Enzyme Technologies Limited,Basic Materials,35049877504,2016-08-01 03:45:00+00:00
BHARTIARTL.NS,Bharti Airtel Limited,Communication Services,12920398282752,2002-07-01 03:45:00+00:00
PPLPHARMA.NS,Piramal Pharma Limited,Healthcare,247454498816,2022-10-19 03:45:00+00:00
TATAPOWER.NS,Tata Power Company Limited,Utilities,1255452311552,1996-01-01 03:45:00+00:00
MANYAVAR.NS,Vedant Fashions Limited,Consumer Cyclical,149507702784,2022-02-16 03:45:00+00:00
AFCONS.NS,AFCONS INFRASTRUCTURE LTD,Industrials,151104323584,2024-11-04 03:45:00+00:00
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,2605860519936,2017-03-21 03:45:00+00:00
SIEMENS.NS,Siemens Limited,Industrials,1175272816640,1999-01-04 03:45:00+00:00
ENDURANCE.NS,Endurance Technologies Limited,Consumer Cyclical,375682334720,2016-10-19 03:45:00+00:00
TRIVENI.NS,Triveni Engineering & Industries Limited,Consumer Defensive,79120670720,2005-12-13 03:45:00+00:00
CONCOR.NS,Container Corporation of India Limited,Industrials,391850819584,2002-07-01 03:45:00+00:00
CARBORUNIV.NS,Carborundum Universal Limited,Industrials,166064537600,2002-07-01 03:45:00+00:00
BLUEDART.NS,Blue Dart Express Limited,Industrials,136340709376,2002-07-01 03:45:00+00:00
BAJAJELEC.NS,Bajaj Electricals Limited,Consumer Cyclical,56038395904,2007-11-02 03:45:00+00:00
LXCHEM.NS,Laxmi Organic Industries Limited,Basic Materials,50450677760,2021-03-25 03:45:00+00:00
KSL.NS,Kalyani Steels Limited,Basic Materials,33833345024,2008-10-21 03:45:00+00:00
JINDALSAW.NS,Jindal Saw Limited,Basic Materials,106215497728,2002-07-01 03:45:00+00:00
TSFINV.NS,TSF Investments Limited,Financial Services,116172193792,2025-10-07 03:45:00+00:00
ALKEM.NS,Alkem Laboratories Limited,Healthcare,680982478848,2015-12-23 03:45:00+00:00
BECTORFOOD.NS,Mrs. Bectors Food Specialities Limited,Consumer Defensive,78313299968,2020-12-24 03:45:00+00:00
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,1696756137984,2018-06-18 03:45:00+00:00
IRFC.NS,Indian Railway Finance Corporation Limited,Financial Services,1540776919040,2021-01-29 03:45:00+00:00
BRITANNIA.NS,Britannia Industries Limited,Consumer Defensive,1408022085632,1996-01-02 03:45:00+00:00
DIACABS.NS,Diamond Power Infrastructure Limited,Industrials,74139557888,2010-09-29 03:45:00+00:00
SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,Technology,53328252928,2019-08-20 03:45:00+00:00
CEMPRO.NS,Cemindia Projects Limited,Industrials,138443620352,2025-09-10 03:45:00+00:00
HBLENGINE.NS,HBL ENGINEERING LTD,Industrials,243515752448,2024-12-12 03:45:00+00:00
AVALON.NS,Avalon Technologies Limited,Technology,66620579840,2023-04-18 03:45:00+00:00
TDPOWERSYS.NS,TD Power Systems Limited,Industrials,124417302528,2011-09-08 03:45:00+00:00
BANDHANBNK.NS,Bandhan Bank Limited,Financial Services,241461035008,2018-03-27 03:45:00+00:00
APLAPOLLO.NS,APL Apollo Tubes Limited,Basic Materials,480397885440,2011-12-14 03:45:00+00:00
KEI.NS,KEI Industries Limited,Industrials,395177230336,2006-03-23 03:45:00+00:00
ATGL.NS,Adani Total Gas Limited,Utilities,663900389376,2018-11-05 03:30:00+00:00
FINCABLES.NS,Finolex Cables Limited,Industrials,115515080704,2002-07-01 03:45:00+00:00
LINDEINDIA.NS,Linde India Limited,Basic Materials,514221244416,2000-05-31 03:45:00+00:00
JINDALSTEL.NS,Jindal Steel Limited,Basic Materials,1057818476544,1999-09-22 03:45:00+00:00
MFSL.NS,Max Financial Services Limited,Financial Services,597048557568,1996-01-01 03:45:00+00:00
RELAXO.NS,Relaxo Footwears Limited,Consumer Cyclical,101896642560,2011-06-17 03:45:00+00:00
IFBIND.NS,IFB Industries Limited,Consumer Cyclical,68774895616,2002-07-01 03:45:00+00:00
TORNTPOWER.NS,Torrent Power Limited,Utilities,663640997888,2006-11-28 03:45:00+00:00
BAYERCROP.NS,Bayer CropScience Limited,Basic Materials,205003358208,2010-01-08 03:45:00+00:00
ADVENTHTL.NS,Advent Hotels International Limited,Consumer Cyclical,13381136384,2025-11-13 03:45:00+00:00
SRF.NS,SRF Limited,Industrials,842943299584,2002-07-01 03:45:00+00:00
CONCORDBIO.NS,Concord Biotech Limited,Healthcare,149109751808,2023-08-18 03:45:00+00:00
HONASA.NS,Honasa Consumer Limited,Consumer Defensive,94389780480,2023-11-07 03:45:00+00:00
ALOKINDS.NS,Alok Industries Limited,Consumer Cyclical,84457816064,1996-01-02 03:45:00+00:00
BIOCON.NS,Biocon Limited,Healthcare,532695318528,2004-04-07 03:45:00+00:00
SHREECEM.NS,Shree Cement Limited,Basic Materials,964895178752,2001-07-02 03:45:00+00:00
BLACKBUCK.NS,BlackBuck Limited,Technology,122698162176,2024-11-22 03:45:00+00:00
TEXRAIL.NS,Texmaco Rail & Engineering Limited,Industrials,52729651200,2004-09-09 03:45:00+00:00
ALKYLAMINE.NS,Alkyl Amines Chemicals Limited,Basic Materials,87619854336,2007-11-26 03:45:00+00:00
WIPRO.NS,Wipro Limited,Technology,2607863824384,1996-01-01 03:45:00+00:00
ITC.NS,ITC Limited,Consumer Defensive,5047839096832,1996-01-01 03:45:00+00:00
CMSINFO.NS,CMS Info Systems Limited,Industrials,58279874560,2021-12-31 03:45:00+00:00
IONEXCHANG.NS,Ion Exchange (India) Limited,Industrials,43130146816,2022-02-22 03:45:00+00:00
GMRP&UI.NS,GMR Power And Urban Infra Limited,Energy,86593249280,2022-03-23 03:45:00+00:00
SUNDARMFIN.NS,Sundaram Finance Limited,Financial Services,515091628032,2002-07-01 03:45:00+00:00
DABUR.NS,Dabur India Limited,Consumer Defensive,919214882816,2002-07-01 03:45:00+00:00
IREDA.NS,Indian Renewable Energy Development Agency Limited,Financial Services,403569344512,2023-11-29 03:45:00+00:00
ASTRAMICRO.NS,Astra Microwave Products Limited,Technology,90045849600,2004-11-01 03:45:00+00:00
CHALET.NS,Chalet Hotels Limited,Consumer Cyclical,195957702656,2019-02-07 03:45:00+00:00
SUZLON.NS,Suzlon Energy Limited,Industrials,754565120000,2005-10-19 03:45:00+00:00
GRASIM.NS,Grasim Industries Limited,Basic Materials,1854694883328,2002-07-01 03:45:00+00:00
GREENPANEL.NS,Greenpanel Industries Limited,Basic Materials,30975680512,2019-10-23 03:45:00+00:00
ICICIBANK.NS,ICICI Bank Limited,Financial Services,9942986653696,2002-07-01 03:45:00+00:00
CGPOWER.NS,CG Power and Industrial Solutions Limited,Industrials,1071488892928,2002-07-01 03:45:00+00:00
COLPAL.NS,Colgate-Palmolive (India) Limited,Consumer Defensive,590473068544,2002-07-01 03:45:00+00:00
NLCINDIA.NS,NLC India Limited,Utilities,344657821696,2000-08-23 03:45:00+00:00
SHYAMMETL.NS,Shyam Metalics and Energy Limited,Basic Materials,227173498880,2021-06-24 03:45:00+00:00
IRCTC.NS,Indian Railway Catering & Tourism Corporation Limited,Industrials,551000014848,2019-10-14 03:45:00+00:00
GALLANTT.NS,Gallantt Ispat Limited,Basic Materials,143396175872,2006-04-04 03:45:00+00:00
JSWENERGY.NS,JSW Energy Limited,Utilities,851070812160,2010-01-04 03:45:00+00:00
BIKAJI.NS,Bikaji Foods International Limited,Consumer Defensive,179173785600,2022-11-16 03:45:00+00:00
HINDUNILVR.NS,Hindustan Unilever Limited,Consumer Defensive,5752618483712,1996-01-01 03:45:00+00:00
NYKAA.NS,FSN E-Commerce Ventures Limited,Consumer Cyclical,757580824576,2021-11-10 03:45:00+00:00
SEQUENT.NS,Sequent Scientific Limited,Healthcare,56919339008,2016-03-10 03:45:00+00:00
JAMNAAUTO.NS,Jamna Auto Industries Limited,Consumer Cyclical,45681754112,2010-12-10 03:45:00+00:00
VSTIND.NS,VST Industries Limited,Consumer Defensive,42843299840,2002-07-01 03:45:00+00:00
APLLTD.NS,Alembic Pharmaceuticals Limited,Healthcare,178420350976,2011-09-20 03:45:00+00:00
TECHM.NS,Tech Mahindra Limited,Technology,1336637652992,2006-08-28 03:45:00+00:00
BDL.NS,Bharat Dynamics Limited,Industrials,550027001856,2018-03-23 03:45:00+00:00
RTNPOWER.NS,RattanIndia Power Limited,Utilities,53969563648,2009-10-30 03:45:00+00:00
RAMCOCEM.NS,The Ramco Cements Limited,Basic Materials,240238477312,2002-07-01 03:45:00+00:00
COFORGE.NS,Coforge Limited,Technology,639686017024,2004-08-30 03:45:00+00:00
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,2548365524992,2007-10-05 03:45:00+00:00
CHOICEIN.NS,Choice International Limited,Financial Services,169604890624,2022-04-08 03:45:00+00:00
SAMMAANCAP.NS,Sammaan Capital Limited,Financial Services,126693130240,2013-07-23 03:45:00+00:00
INTELLECT.NS,Intellect Design Arena Limited,Technology,151783440384,2014-12-18 03:45:00+00:00
ZENSARTECH.NS,Zensar Technologies Limited,Technology,170018013184,2002-07-01 03:45:00+00:00
NIACL.NS,The New India Assurance Company Limited,Financial Services,281544327168,2017-11-13 03:45:00+00:00
TCS.NS,Tata Consultancy Services Limited,Technology,11332573200384,2002-08-12 03:45:00+00:00
BSOFT.NS,Birlasoft Limited,Technology,107189559296,2002-07-01 03:45:00+00:00
RKFORGE.NS,Ramkrishna Forgings Limited,Industrials,98391736320,2004-05-05 03:45:00+00:00
LMW.NS,LMW Limited,Industrials,163460579328,2002-07-01 03:45:00+00:00
HDFCBANK.NS,HDFC Bank Limited,Financial Services,15551223037952,1996-01-01 03:45:00+00:00
RECLTD.NS,REC Limited,Financial Services,955319255040,2008-03-12 03:45:00+00:00
POWERMECH.NS,Power Mech Projects Limited,Industrials,74585997312,2015-08-26 03:45:00+00:00
JCHAC.NS,Bosch Home Comfort India Limited,Consumer Cyclical,45019947008,1999-01-01 03:45:00+00:00
IMAGICAA.NS,Imagicaaworld Entertainment Limited,Communication Services,27958753280,2015-04-06 03:45:00+00:00
TATACHEM.NS,Tata Chemicals Limited,Basic Materials,205906755584,1996-01-01 03:45:00+00:00
CRISIL.NS,CRISIL Limited,Financial Services,324507107328,2002-07-01 03:45:00+00:00
CGCL.NS,Capri Global Capital Limited,Financial Services,180933066752,2010-10-29 03:45:00+00:00
GNFC.NS,Gujarat Narmada Valley Fertilizers & Chemicals Limited,Basic Materials,73141846016,2002-07-01 03:45:00+00:00
NETWEB.NS,Netweb Technologies India Limited,Technology,189932093440,2023-07-27 03:45:00+00:00
PCJEWELLER.NS,PC Jeweller Limited,Consumer Cyclical,73358237696,2012-12-27 03:45:00+00:00
RCF.NS,Rashtriya Chemicals and Fertilizers Limited,Basic Materials,78604525568,2002-07-01 03:45:00+00:00
VINATIORGA.NS,Vinati Organics Limited,Basic Materials,164289298432,2009-07-28 03:45:00+00:00
THERMAX.NS,Thermax Limited,Industrials,331409129472,2002-07-01 03:45:00+00:00
KIMS.NS,Krishna Institute of Medical Sciences Limited,Healthcare,274675384320,2021-06-28 03:45:00+00:00
GUJGASLTD.NS,Gujarat Gas Limited,Utilities,276944683008,2015-09-15 03:45:00+00:00
SUNTV.NS,Sun TV Network Limited,Communication Services,222657806336,2006-04-24 03:45:00+00:00
BAJFINANCE.NS,Bajaj Finance Limited,Financial Services,6417126785024,2002-07-01 03:45:00+00:00
KALYANKJIL.NS,Kalyan Jewellers India Limited,Consumer Cyclical,509567401984,2021-03-26 03:45:00+00:00
AARTIPHARM.NS,Aarti Pharmalabs Limited,Healthcare,63625338880,2023-01-30 03:45:00+00:00
AARTIIND.NS,Aarti Industries Limited,Basic Materials,137840803840,2002-07-01 03:45:00+00:00
CIGNITITEC.NS,Cigniti Technologies Limited,Technology,50699276288,2014-10-13 03:45:00+00:00
BBL.NS,Bharat Bijlee Limited,Industrials,32612741120,2006-11-21 03:45:00+00:00
LUXIND.NS,Lux Industries Limited,Consumer Cyclical,36765634560,2015-12-01 03:45:00+00:00
INDUSINDBK.NS,IndusInd Bank Limited,Financial Services,668252438528,2002-07-01 03:45:00+00:00
TRANSRAILL.NS,TRANSRAIL LIGHTING LTD,Industrials,87763173376,2024-12-27 03:45:00+00:00
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,Consumer Defensive,415400034304,2002-08-12 03:45:00+00:00
DALBHARAT.NS,Dalmia Bharat Limited,Basic Materials,377354551296,2018-12-21 03:45:00+00:00
COHANCE.NS,COHANCE LIFESCIENCES LTD,Healthcare,220492562432,2025-05-08 03:45:00+00:00
MAHLIFE.NS,Mahindra Lifespace Developers Limited,Real Estate,88280104960,2002-07-01 03:45:00+00:00
KAYNES.NS,Kaynes Technology India Limited,Technology,373566504960,2022-11-22 03:45:00+00:00
ACE.NS,Action Construction Equipment Limited,Industrials,116563492864,2006-09-26 03:45:00+00:00
VMM.NS,VISHAL MEGA MART LIMITED,Consumer Cyclical,631061348352,2024-12-18 03:45:00+00:00
SPARC.NS,Sun Pharma Advanced Research Company Limited,Healthcare,43495628800,2003-01-14 03:45:00+00:00
UTIAMC.NS,UTI Asset Management Company Limited,Financial Services,146538119168,2020-10-13 03:45:00+00:00
M&M.NS,Mahindra & Mahindra Limited,Consumer Cyclical,4412210151424,1996-01-01 03:45:00+00:00
IGL.NS,Indraprastha Gas Limited,Utilities,277794783232,2003-12-26 03:45:00+00:00
NETWORK18.NS,Network18 Media & Investments Limited,Communication Services,70049439744,2002-08-12 03:45:00+00:00
CHOLAHLDNG.NS,Cholamandalam Financial Holdings Limited,Financial Services,338803949568,2002-07-01 03:45:00+00:00
INDIGOPNTS.NS,Indigo Paints Limited,Basic Materials,61291503616,2021-02-02 03:45:00+00:00
BAJAJHFL.NS,BAJAJ HOUSING FINANCE LTD,Financial Services,877002555392,2024-09-16 03:45:00+00:00
TI.NS,Tilaknagar Industries Ltd.,Consumer Defensive,115347742720,2010-07-16 03:45:00+00:00
HOMEFIRST.NS,Home First Finance Company India Limited,Financial Services,115063275520,2021-02-03 03:45:00+00:00
CESC.NS,CESC Limited,Utilities,226109538304,2002-07-01 03:45:00+00:00
TMPV.NS,Tata Motors Passenger Vehicles Limited,Consumer Cyclical,2635552784384,2025-10-15 03:45:00+00:00
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Industrials,3257505677312,2007-11-27 03:45:00+00:00
HEXT.NS,Hexaware Technologies Limited,Technology,455780827136,2025-02-19 03:45:00+00:00
KRN.NS,KRN HEAT EXCHANGE N REF L,Technology,51241902080,2024-10-03 03:45:00+00:00
NESCO.NS,Nesco Limited,Industrials,89827860480,2008-04-08 03:45:00+00:00
VESUVIUS.NS,Vesuvius India Limited,Industrials,98222309376,2002-07-01 03:45:00+00:00
SANOFI.NS,Sanofi India Limited,Healthcare,100431863808,2002-07-01 03:45:00+00:00
BERGEPAINT.NS,Berger Paints India Limited,Basic Materials,663044358144,2002-07-01 03:45:00+00:00
PRINCEPIPE.NS,Prince Pipes and Fittings Limited,Industrials,30829957120,2019-12-30 03:45:00+00:00
PREMIERENE.NS,PREMIER ENERGIES LIMITED,Technology,444257501184,2024-09-03 03:45:00+00:00
MARICO.NS,Marico Limited,Consumer Defensive,940017451008,1996-05-01 03:45:00+00:00
SYMPHONY.NS,Symphony Limited,Consumer Cyclical,59249684480,2011-06-15 03:45:00+00:00
ASTRAZEN.NS,AstraZeneca Pharma India Limited,Healthcare,224884539392,2002-07-01 03:45:00+00:00
PERSISTENT.NS,Persistent Systems Limited,Technology,1000528084992,2010-04-06 03:45:00+00:00
TRENT.NS,Trent Limited,Consumer Cyclical,1516332777472,2002-07-01 03:45:00+00:00
SIGNATURE.NS,Signatureglobal (India) Limited,Real Estate,157646094336,2023-09-27 03:45:00+00:00
SONATSOFTW.NS,Sonata Software Limited,Technology,99781943296,2002-07-01 03:45:00+00:00
RAINBOW.NS,Rainbow Children's Medicare Limited,Healthcare,138038968320,2022-05-10 03:45:00+00:00
EMIL.NS,Electronics Mart India Limited,Consumer Cyclical,47363563520,2022-10-17 03:45:00+00:00
INDIGO.NS,InterGlobe Aviation Limited,Industrials,2288806789120,2015-11-10 03:45:00+00:00
MRF.NS,MRF Limited,Consumer Cyclical,652164333568,2002-07-01 03:45:00+00:00
ABBOTINDIA.NS,Abbott India Limited,Healthcare,624835756032,2002-08-12 03:45:00+00:00
BALRAMCHIN.NS,Balrampur Chini Mills Limited,Consumer Defensive,90615160832,2002-07-01 03:45:00+00:00
IRB.NS,IRB Infrastructure Developers Limited,Industrials,261491769344,2008-02-25 03:45:00+00:00
PRIVISCL.NS,Privi Speciality Chemicals Limited,Basic Materials,119664680960,2015-05-08 03:45:00+00:00
JUSTDIAL.NS,Just Dial Limited,Communication Services,63013838848,2013-06-05 03:45:00+00:00
JAIBALAJI.NS,Jai Balaji Industries Limited,Basic Materials,63022919680,2003-12-09 03:45:00+00:00
TRIDENT.NS,Trident Limited,Consumer Cyclical,143689728000,2002-07-01 03:45:00+00:00
VMART.NS,V-Mart Retail Limited,Consumer Cyclical,62232535040,2013-02-20 03:45:00+00:00
BATAINDIA.NS,Bata India Limited,Consumer Cyclical,128527532032,2002-07-01 03:45:00+00:00
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,1918585929728,1996-01-01 03:45:00+00:00
CROMPTON.NS,Crompton Greaves Consumer Electricals Limited,Consumer Cyclical,172086247424,2016-05-13 03:45:00+00:00
KRBL.NS,KRBL Limited,Consumer Defensive,93700382720,2002-01-24 03:45:00+00:00
STAR.NS,Strides Pharma Science Limited,Healthcare,82125889536,2002-06-26 03:45:00+00:00
GESHIP.NS,The Great Eastern Shipping Company Limited,Industrials,156415705088,2002-07-01 03:45:00+00:00
ABFRL.NS,Aditya Birla Fashion and Retail Limited,Consumer Cyclical,93891371008,2013-07-17 03:45:00+00:00
CCL.NS,CCL Products (India) Limited,Consumer Defensive,132612521984,2004-06-07 03:45:00+00:00
GODIGIT.NS,GO DIGIT GENERAL INS LTD,Financial Services,328157921280,2024-05-23 03:45:00+00:00
PAGEIND.NS,Page Industries Limited,Consumer Cyclical,434331844608,2007-03-16 03:45:00+00:00
UNITDSPR.NS,UNITED SPIRITS LIMITED,Consumer Defensive,1053496049664,2024-05-30 03:45:00+00:00
BELRISE.NS,BELRISE INDUSTRIES LTD,Consumer Cyclical,147444088832,2025-05-28 03:45:00+00:00
OFSS.NS,Oracle Financial Services Software Limited,Technology,708807557120,2002-06-28 03:45:00+00:00
KEC.NS,KEC International Limited,Industrials,187364868096,2002-08-12 03:45:00+00:00
GLAXO.NS,GlaxoSmithKline Pharmaceuticals Limited,Healthcare,426496655360,2002-07-01 03:45:00+00:00
INOXWIND.NS,Inox Wind Limited,Industrials,233312108544,2015-04-09 03:45:00+00:00
