symbol,name,sector,market_cap,date_of_listing
RPEL.NS,Raghav Productivity Enhancers Limited,Basic Materials,46295322624.0,2024-08-08 03:45:00+00:00
RPGLIFE.NS,RPG Life Sciences Limited,Healthcare,36882001920.0,2002-08-12 03:45:00+00:00
RPOWER.NS,Reliance Power Limited,Utilities,166626394112.0,2008-02-11 03:45:00+00:00
RPPINFRA.NS,R.P.P. Infra Projects Limited,Industrials,5157431808.0,2010-12-06 03:45:00+00:00
RPPL.NS,Rajshree Polypack Limited,Consumer Cyclical,1367865600.0,2018-10-09 03:45:00+00:00
RPSGVENT.NS,RPSG Ventures Limited,Technology,26338230272.0,2019-01-25 03:45:00+00:00
RPTECH.NS,Rashi Peripherals Limited,Technology,21733707776.0,2024-02-14 03:45:00+00:00
RRKABEL.NS,R R Kabel Limited,Industrials,157080895488.0,2023-09-15 03:45:00+00:00
RSSOFTWARE.NS,R S Software (India) Limited,Technology,1236798464.0,2002-07-01 03:45:00+00:00
RSWM.NS,RSWM Limited,Consumer Cyclical,7545219072.0,2002-07-01 03:45:00+00:00
RSYSTEMS.NS,R Systems International Limited,Technology,47408427008.0,2006-04-26 03:45:00+00:00
RTNINDIA.NS,RattanIndia Enterprises Limited,Consumer Cyclical,60952375296.0,2012-07-30 03:45:00+00:00
RTNPOWER.NS,RattanIndia Power Limited,Utilities,54184370176.0,2009-10-30 03:45:00+00:00
RUBFILA.NS,Rubfila International Limited,Basic Materials,4136813824.0,2024-08-08 03:45:00+00:00
RUBICON.NS,RUBICON RESEARCH LIMITED,Healthcare,107631370240.0,2025-10-16 03:45:00+00:00
RUBYMILLS.NS,The Ruby Mills Limited,Consumer Cyclical,7650705920.0,2002-07-05 03:45:00+00:00
RUCHINFRA.NS,Ruchi Infrastructure Limited,Industrials,1656586240.0,2002-09-02 03:45:00+00:00
RUCHIRA.NS,Ruchira Papers Limited,Basic Materials,3629149952.0,2006-12-20 03:45:00+00:00
RUPA.NS,Rupa & Company Limited,Consumer Cyclical,14028132352.0,2011-12-07 03:45:00+00:00
RUSHIL.NS,Rushil Décor Limited,Consumer Cyclical,6860085248.0,2011-07-07 03:45:00+00:00
RUSTOMJEE.NS,Keystone Realtors Limited,Real Estate,68153778176.0,2022-11-24 03:45:00+00:00
RVHL.NS,Ravinder Heights Limited,Real Estate,3530672384.0,2020-12-18 03:45:00+00:00
RVNL.NS,Rail Vikas Nigam Limited,Industrials,677874958336.0,2019-04-11 03:45:00+00:00
RVTH.NS,Revathi Equipment India Limited,Industrials,2432427264.0,2024-09-11 03:45:00+00:00
S&SPOWER.NS,S&S Power Switchgear Limited,Industrials,3134753792.0,2020-03-30 03:45:00+00:00
SAATVIKGL.NS,Saatvik Green Energy Limited,Technology,52125765632.0,2025-09-26 03:45:00+00:00
SABEVENTS.NS,SAB Events & Governance Now Media Limited,Communication Services,80410064.0,2016-09-15 03:45:00+00:00
SABTNL.NS,SRI ADHIKARI BRO TELE N L,Communication Services,35731607552.0,2002-07-01 03:45:00+00:00
SADBHAV.NS,Sadbhav Engineering Limited,Industrials,2024535424.0,2006-03-01 03:45:00+00:00
SADBHIN.NS,Sadbhav Infrastructure Project Limited,Industrials,1292181376.0,2015-09-16 03:45:00+00:00
SADHNANIQ.NS,Sadhana Nitro Chem Limited,Basic Materials,2155883520.0,2023-05-05 03:45:00+00:00
SAFARI.NS,Safari Industries (India) Limited,Consumer Cyclical,119501963264.0,2019-09-12 03:45:00+00:00
SAGARDEEP.NS,Sagardeep Alloys Limited,Basic Materials,461402656.0,2017-07-13 03:45:00+00:00
SAGCEM.NS,Sagar Cements Limited,Basic Materials,28058451968.0,2007-01-29 03:45:00+00:00
SAGILITY.NS,Sagility Limited,Healthcare,233504669696.0,2024-11-12 03:45:00+00:00
SAHYADRI.NS,Sahyadri Industries Limited,Industrials,2809095424.0,2023-04-06 03:45:00+00:00
SAIL.NS,Steel Authority of India Limited,Basic Materials,563704758272.0,1996-01-01 03:45:00+00:00
SAILIFE.NS,SAI LIFE SCIENCES LIMITED,Healthcare,184901468160.0,2024-12-18 03:45:00+00:00
SAKAR.NS,Sakar Healthcare Limited,Healthcare,8146708992.0,2017-03-16 03:45:00+00:00
SAKHTISUG.NS,Sakthi Sugars Limited,Consumer Defensive,2335119360.0,2002-07-01 03:45:00+00:00
SAKSOFT.NS,Saksoft Limited,Technology,25999032320.0,2005-05-09 03:45:00+00:00
SAKUMA.NS,Sakuma Exports Limited,Consumer Defensive,3777309952.0,2006-03-08 03:45:00+00:00
SALASAR.NS,Salasar Techno Engineering Limited,Basic Materials,17234790400.0,2017-07-25 03:45:00+00:00
SALONA.NS,Salona Cotspin Limited,Consumer Cyclical,1435582592.0,2010-08-09 03:45:00+00:00
SALSTEEL.NS,S.A.L. Steel Limited,Basic Materials,4374140928.0,2004-11-24 03:45:00+00:00
SALZERELEC.NS,Salzer Electronics Limited,Industrials,12703278080.0,2015-12-02 03:45:00+00:00
SAMBHAAV.NS,Sambhaav Media Limited,Communication Services,1861253504.0,2002-07-02 03:45:00+00:00
SAMBHV.NS,SAMBHV STEEL TUBES LTD,Basic Materials,31626117120.0,2025-07-02 03:45:00+00:00
SAMHI.NS,SAMHI Hotels Limited,Consumer Cyclical,42737029120.0,2023-09-22 03:45:00+00:00
SAMMAANCAP.NS,Sammaan Capital Limited,Financial Services,126978957312.0,2013-07-23 03:45:00+00:00
SAMPANN.NS,Sampann Utpadan India Limited,Basic Materials,1655635072.0,2012-07-27 03:45:00+00:00
SANATHAN.NS,SANATHAN TEXTILES LIMITED,Consumer Cyclical,39425134592.0,2024-12-27 03:45:00+00:00
SANCO.NS,Sanco Industries Limited,Industrials,19231080.0,2015-12-07 03:45:00+00:00
SANDESH.NS,The Sandesh Limited,Communication Services,8402057216.0,2002-07-01 03:45:00+00:00
SANDHAR.NS,Sandhar Technologies Limited,Consumer Cyclical,33188306944.0,2018-04-02 03:45:00+00:00
SANDUMA.NS,The Sandur Manganese & Iron Ores Limited,Basic Materials,103375044608.0,2023-09-07 03:45:00+00:00
SANGAMIND.NS,Sangam (India) Limited,Consumer Cyclical,22346047488.0,2002-07-01 03:45:00+00:00
SANGHIIND.NS,Sanghi Industries Limited,Basic Materials,16465699840.0,2006-06-23 03:45:00+00:00
SANGHVIMOV.NS,Sanghvi Movers Limited,Industrials,29608992768.0,2007-01-24 03:45:00+00:00
SANGINITA.NS,Sanginita Chemicals Limited,Basic Materials,265490880.0,2017-03-16 03:45:00+00:00
SANOFI.NS,Sanofi India Limited,Healthcare,100441079808.0,2002-07-01 03:45:00+00:00
SANOFICONR.NS,SANOFI CONS HEALTHC IND L,Healthcare,109009756160.0,2024-09-13 03:45:00+00:00
SANSERA.NS,Sansera Engineering Limited,Consumer Cyclical,108581347328.0,2021-09-24 03:45:00+00:00
SANSTAR.NS,SANSTAR LIMITED,Basic Materials,16954182656.0,2024-07-26 03:45:00+00:00
SANWARIA.NS,Sanwaria Consumer Limited,Consumer Defensive,280535904.0,2006-03-27 03:45:00+00:00
SAPPHIRE.NS,Sapphire Foods India Limited,Consumer Cyclical,81245601792.0,2021-11-18 03:45:00+00:00
SARDAEN.NS,Sarda Energy & Minerals Limited,Basic Materials,172085395456.0,2009-12-03 03:45:00+00:00
SAREGAMA.NS,Saregama India Limited,Communication Services,76759425024.0,2002-07-01 03:45:00+00:00
SARLAPOLY.NS,Sarla Performance Fibers Limited,Consumer Cyclical,7349933568.0,2007-01-19 03:45:00+00:00
SARVESHWAR.NS,Sarveshwar Foods Limited,Consumer Defensive,5590706176.0,2018-03-15 03:45:00+00:00
SASKEN.NS,Sasken Technologies Limited,Technology,20565438464.0,2005-09-09 03:45:00+00:00
SASTASUNDR.NS,Sastasundar Ventures Limited,Healthcare,10274791424.0,2010-10-05 03:45:00+00:00
SATIA.NS,Satia Industries Limited,Basic Materials,6876487680.0,2019-07-17 03:45:00+00:00
SATIN.NS,Satin Creditcare Network Limited,Financial Services,16682981376.0,2015-08-27 03:45:00+00:00
SAURASHCEM.NS,Saurashtra Cement Limited,Basic Materials,10255315968.0,2024-02-27 03:45:00+00:00
SBC.NS,SBC Exports Limited,Industrials,12224515072.0,2021-11-23 03:45:00+00:00
SBCL.NS,Shivalik Bimetal Controls Limited,Industrials,24858697728.0,2021-06-24 03:45:00+00:00
SBFC.NS,SBFC Finance Limited,Financial Services,116708999168.0,2023-08-16 03:45:00+00:00
SBGLP.NS,Suratwwala Business Group Limited,Real Estate,5332440576.0,2023-02-10 03:45:00+00:00
SBICARD.NS,SBI Cards and Payment Services Limited,Financial Services,837742428160.0,2020-03-16 03:45:00+00:00
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,2013432119296.0,2017-10-03 03:45:00+00:00
SBIN.NS,State Bank of India,Financial Services,8978160418816.0,1996-01-01 03:45:00+00:00
SCHAEFFLER.NS,Schaeffler India Limited,Consumer Cyclical,604019884032.0,2002-07-01 03:45:00+00:00
SCHAND.NS,S Chand And Company Limited,Communication Services,5988512768.0,2017-05-09 03:45:00+00:00
SCHNEIDER.NS,Schneider Electric Infrastructure Limited,Industrials,172429885440.0,2012-03-20 03:45:00+00:00
SCI.NS,The Shipping Corporation of India Limited,Industrials,107436539904.0,2002-07-01 03:45:00+00:00
SCILAL.NS,Shipping Corporation of India Land and Assets Limited,Real Estate,22302457856.0,2024-03-19 03:45:00+00:00
SCODATUBES.NS,Scoda Tubes Limited,Basic Materials,10106631168.0,2025-06-04 03:45:00+00:00
SCPL.NS,Sheetal Cool Products Limited,Consumer Defensive,2221635328.0,2022-11-22 03:45:00+00:00
SDBL.NS,Som Distilleries & Breweries Limited,Consumer Defensive,24537640960.0,2014-04-01 03:45:00+00:00
SEAMECLTD.NS,Seamec Limited,Industrials,23310911488.0,2002-07-01 03:45:00+00:00
SECMARK.NS,SecMark Consultancy Limited,Industrials,1308287744.0,2023-10-16 03:45:00+00:00
SECURKLOUD.NS,SecureKloud Technologies Limited,Technology,834596864.0,2014-01-29 03:45:00+00:00
SEJALLTD.NS,Sejal Glass Limited,Industrials,9302897664.0,2009-11-30 03:45:00+00:00
SELMC.NS,SEL Manufacturing Company Limited,Consumer Cyclical,1048463872.0,2007-08-21 03:45:00+00:00
SEMAC.NS,Semac Construction Limited,Industrials,1038197952.0,2005-08-11 03:45:00+00:00
SENCO.NS,Senco Gold Limited,Consumer Cyclical,50875473920.0,2023-07-14 03:45:00+00:00
SENORES.NS,SENORES PHARMACEUTICALS L,Healthcare,36106014720.0,2024-12-30 03:45:00+00:00
SEPC.NS,SEPC Limited,Industrials,19828416512.0,2008-02-20 03:45:00+00:00
SEQUENT.NS,Sequent Scientific Limited,Healthcare,57086013440.0,2016-03-10 03:45:00+00:00
SERVOTECH.NS,Servotech Renewable Power System Limited,Industrials,20682885120.0,2017-10-11 03:45:00+00:00
SESHAPAPER.NS,Seshasayee Paper and Boards Limited,Basic Materials,15391779840.0,2002-07-01 03:45:00+00:00
SETCO.NS,Setco Automotive Limited,Consumer Cyclical,2203026944.0,2016-07-01 03:45:00+00:00
SETUINFRA.NS,Setubandhan Infrastructure Limited,Industrials,60583368.0,2011-10-04 03:45:00+00:00
SFL.NS,Sheela Foam Limited,Consumer Cyclical,66242646016.0,2016-12-12 03:45:00+00:00
SGFIN.NS,SG Finserve Limited,Financial Services,22637475840.0,2025-08-05 03:45:00+00:00
SGIL.NS,Synergy Green Industries Limited,Industrials,8596833280.0,2021-07-28 03:45:00+00:00
SGL.NS,STL Global Limited,Consumer Cyclical,384422368.0,2006-04-10 03:45:00+00:00
SGLTL.NS,STANDARD GLASS LIN TECH L,Industrials,32311664640.0,2025-01-13 03:45:00+00:00
SGMART.NS,SG Mart Limited,Industrials,44169297920.0,2025-09-12 03:45:00+00:00
SHAH.NS,Shah Metacorp Limited,Basic Materials,3514287104.0,2023-06-26 03:45:00+00:00
SHAHALLOYS.NS,Shah Alloys Limited,Basic Materials,1470595456.0,2005-06-16 03:45:00+00:00
SHAILY.NS,Shaily Engineering Plastics Limited,Basic Materials,118835265536.0,2022-04-04 03:45:00+00:00
SHAKTIPUMP.NS,Shakti Pumps (India) Limited,Industrials,83639140352.0,2011-10-25 03:45:00+00:00
SHALBY.NS,Shalby Limited,Healthcare,22602979328.0,2017-12-15 03:45:00+00:00
SHALPAINTS.NS,Shalimar Paints Limited,Basic Materials,5589855232.0,2008-03-03 03:45:00+00:00
SHANKARA.NS,Shankara Building Products Limited,Consumer Cyclical,2925743872.0,2017-04-05 03:45:00+00:00
SHANTI.NS,Shanti Overseas (India) Limited,Consumer Defensive,103174736.0,2017-08-03 03:45:00+00:00
SHANTIGEAR.NS,Shanthi Gears Limited,Industrials,36191375360.0,2002-07-01 03:45:00+00:00
SHANTIGOLD.NS,SHANTI GOLD INTERNATION L,Consumer Cyclical,15439357952.0,2025-08-01 03:45:00+00:00
SHARDACROP.NS,Sharda Cropchem Limited,Basic Materials,73114689536.0,2014-09-23 03:45:00+00:00
SHARDAMOTR.NS,Sharda Motor Industries Limited,Consumer Cyclical,53130829824.0,2015-09-03 03:45:00+00:00
SHAREINDIA.NS,Share India Securities Limited,Financial Services,36975865856.0,2020-09-21 03:45:00+00:00
SHEKHAWATI.NS,Shekhawati Industries Limited,Consumer Cyclical,691517440.0,2011-01-12 03:45:00+00:00
SHEMAROO.NS,Shemaroo Entertainment Limited,Communication Services,3125442304.0,2014-10-01 03:45:00+00:00
SHILCTECH.NS,Shilchar Technologies Ltd,,,2025-11-24 03:45:00+00:00
SHILPAMED.NS,Shilpa Medicare Limited,Healthcare,68316401664.0,2009-12-03 03:45:00+00:00
SHIVALIK.NS,Shivalik Rasayan Limited,Basic Materials,6314910208.0,2021-12-09 03:45:00+00:00
SHIVAMAUTO.NS,Shivam Autotech Limited,Consumer Cyclical,3651622144.0,2006-11-21 03:45:00+00:00
SHIVAMILLS.NS,Shiva Mills Limited,Consumer Cyclical,540113024.0,2018-02-26 03:45:00+00:00
SHIVATEX.NS,Shiva Texyarn Limited,Consumer Cyclical,2579072768.0,2002-07-01 03:45:00+00:00
SHIVAUM.NS,SHIV AUM STEELS LIMITED,Basic Materials,3875434240.0,2019-10-17 03:45:00+00:00
SHK.NS,S H Kelkar and Company Limited,Basic Materials,23337748480.0,2015-11-16 03:45:00+00:00
SHOPERSTOP.NS,Shoppers Stop Limited,Consumer Cyclical,47392407552.0,2005-05-23 03:45:00+00:00
SHRADHA.NS,Shradha Infraprojects Limited,Real Estate,2641525504.0,2017-12-11 03:45:00+00:00
SHREDIGCEM.NS,Shree Digvijay Cement Company Limited,Basic Materials,13336381440.0,2019-08-19 03:45:00+00:00
SHREECEM.NS,Shree Cement Limited,Basic Materials,965978685440.0,2001-07-02 03:45:00+00:00
SHREEJISPG.NS,SHREEJI SHIPPING GLOBAL L,Industrials,52044238848.0,2025-08-26 03:45:00+00:00
SHREEPUSHK.NS,Shree Pushkar Chemicals & Fertilisers Limited,Basic Materials,13085158400.0,2015-09-10 03:45:00+00:00
SHREERAMA.NS,Shree Rama Multi-Tech Limited,Consumer Cyclical,7075139072.0,2000-03-21 03:45:00+00:00
SHRENIK.NS,Shrenik Limited,Basic Materials,312120000.0,2017-07-18 03:45:00+00:00
SHREYANIND.NS,Shreyans Industries Limited,Basic Materials,2538256640.0,2002-06-25 03:45:00+00:00
SHRINGARMS.NS,Shringar House of Mangalsutra Limited,Consumer Cyclical,21711681536.0,2025-09-17 03:45:00+00:00
SHRIPISTON.NS,Shriram Pistons & Rings Limited,Consumer Cyclical,114807062528.0,2016-06-09 03:45:00+00:00
SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,1631446106112.0,2002-07-01 03:45:00+00:00
SHRIRAMPPS.NS,Shriram Properties Limited,Real Estate,15166632960.0,2021-12-20 03:45:00+00:00
SHYAMCENT.NS,Shyam Century Ferrous Limited,Basic Materials,1124516864.0,2015-07-28 03:45:00+00:00
SHYAMMETL.NS,Shyam Metalics and Energy Limited,Basic Materials,228216864768.0,2021-06-24 03:45:00+00:00
SHYAMTEL.NS,Shyam Telecom Limited,Technology,137606704.0,2002-07-01 03:45:00+00:00
SICALLOG.NS,Sical Logistics Limited,Industrials,6012547072.0,2023-10-12 03:45:00+00:00
SIEMENS.NS,Siemens Limited,Industrials,1179047952384.0,1999-01-04 03:45:00+00:00
SIGACHI.NS,Sigachi Industries Limited,Healthcare,13240355840.0,2021-11-15 03:45:00+00:00
SIGIND.NS,Signet Industries Limited,Industrials,1513371008.0,2013-06-11 03:45:00+00:00
SIGMA.NS,Sigma Solve Limited,Technology,5591970304.0,2020-11-12 03:45:00+00:00
SIGNATURE.NS,Signatureglobal (India) Limited,Real Estate,157772660736.0,2023-09-27 03:45:00+00:00
SIGNPOST.NS,Signpost India Limited,Communication Services,11879262208.0,2024-02-14 03:45:00+00:00
SIKKO.NS,Sikko Industries Limited,Basic Materials,2463552000.0,2017-07-27 03:45:00+00:00
SIL.NS,Standard Industries Limited,Consumer Cyclical,1078186368.0,2002-07-01 03:45:00+00:00
SILGO.NS,Silgo Retail Limited,Consumer Cyclical,1202292224.0,2018-10-29 03:45:00+00:00
SILINV.NS,SIL Investments Limited,Financial Services,5804411904.0,2002-07-01 03:45:00+00:00
SILLYMONKS.NS,Silly Monks Entertainment Limited,Communication Services,248236704.0,2018-01-18 03:45:00+00:00
SILVERTUC.NS,Silver Touch Technologies Limited,Technology,9764370432.0,2017-12-01 03:45:00+00:00
SIMBHALS.NS,Simbhaoli Sugars Limited,Consumer Defensive,407606752.0,2006-06-27 03:45:00+00:00
SIMPLEXINF.NS,Simplex Infrastructures Limited,Industrials,22130702336.0,2004-03-09 03:45:00+00:00
SINCLAIR.NS,Sinclairs Hotels Limited,Consumer Cyclical,4348295680.0,2024-04-10 03:45:00+00:00
SINDHUTRAD.NS,Sindhu Trade Links Limited,Industrials,36667068416.0,2023-06-20 03:45:00+00:00
SINTERCOM.NS,Sintercom India Limited,Consumer Cyclical,3091374592.0,2018-02-15 03:45:00+00:00
SIRCA.NS,Sirca Paints India Limited,Basic Materials,29822187520.0,2018-06-13 03:45:00+00:00
SIS.NS,SIS Limited,Industrials,48603406336.0,2017-08-10 03:45:00+00:00
SITINET.NS,SITI Networks Limited,Communication Services,334413696.0,2007-01-10 03:45:00+00:00
SIYSIL.NS,Siyaram Silk Mills Limited,Consumer Cyclical,32092530688.0,2002-04-19 03:45:00+00:00
SJS.NS,S.J.S. Enterprises Limited,Consumer Cyclical,53317165056.0,2021-11-15 03:45:00+00:00
SJVN.NS,SJVN Limited,Utilities,310571696128.0,2010-05-20 03:45:00+00:00
SKFINDIA.NS,SKF India Limited,Industrials,95944253440.0,2002-08-12 03:45:00+00:00
SKIPPER.NS,Skipper Limited,Industrials,53128048640.0,2015-05-27 03:45:00+00:00
SKMEGGPROD.NS,SKM Egg Products Export (India) Limited,Consumer Defensive,11656876032.0,2002-07-05 03:45:00+00:00
SKYGOLD.NS,Sky Gold and Diamonds Limited,Consumer Cyclical,51685822464.0,2023-01-06 03:45:00+00:00
SMARTLINK.NS,Smartlink Holdings Limited,Technology,1333268992.0,2002-07-01 03:45:00+00:00
SMARTWORKS.NS,SMARTWORKS COWORKING SP L,Real Estate,56087494656.0,2025-07-17 03:45:00+00:00
SMCGLOBAL.NS,SMC Global Securities Limited,Financial Services,12951389184.0,2021-02-24 03:45:00+00:00
SMLMAH.NS,SML MAHINDRA LIMITED,Consumer Cyclical,43791556608.0,2025-10-30 03:45:00+00:00
SMLT.NS,Sarthak Metals Limited,Industrials,1379881472.0,2021-11-25 03:45:00+00:00
SMSPHARMA.NS,SMS Pharmaceuticals Limited,Healthcare,30057457664.0,2007-02-28 03:45:00+00:00
SNOWMAN.NS,Snowman Logistics Limited,Industrials,7189796352.0,2014-09-12 03:45:00+00:00
SOBHA.NS,Sobha Limited,Real Estate,164697227264.0,2006-12-20 03:45:00+00:00
SOFTTECH.NS,SoftTech Engineers Limited,Technology,4800453632.0,2018-05-25 03:45:00+00:00
SOLARA.NS,Solara Active Pharma Sciences Limited,Healthcare,25094195200.0,2018-06-27 03:45:00+00:00
SOLARINDS.NS,Solar Industries India Limited,Basic Materials,1208404148224.0,2006-04-03 03:45:00+00:00
SOLARWORLD.NS,SOLARWORLD ENERGY SOL LTD,Technology,25971460096.0,2025-09-30 03:45:00+00:00
SOLEX.NS,SOLEX ENERGY LIMITED,Technology,20254666752.0,2018-02-05 03:45:00+00:00
SOMANYCERA.NS,Somany Ceramics Limited,Industrials,17636507648.0,2002-07-01 03:45:00+00:00
SOMATEX.NS,Soma Textiles & Industries Limited,Consumer Cyclical,4071569920.0,2002-07-01 03:45:00+00:00
SOMICONVEY.NS,Somi Conveyor Beltings Limited,Industrials,1524309760.0,2016-07-18 03:45:00+00:00
SONACOMS.NS,Sona BLW Precision Forgings Limited,Consumer Cyclical,317526474752.0,2021-06-24 03:45:00+00:00
SONAMLTD.NS,Sonam Limited,Consumer Cyclical,1804642688.0,2018-06-28 03:45:00+00:00
SONATSOFTW.NS,Sonata Software Limited,Technology,99781943296.0,2002-07-01 03:45:00+00:00
SOTL.NS,Savita Oil Technologies Limited,Basic Materials,25847277568.0,2002-07-01 03:45:00+00:00
SOUTHBANK.NS,The South Indian Bank Limited,Financial Services,104943624192.0,1998-12-14 03:45:00+00:00
SOUTHWEST.NS,South West Pinnacle Exploration Limited,Energy,5871096832.0,2018-02-19 03:45:00+00:00
SPAL.NS,S.P. Apparels Limited,Consumer Cyclical,19585697792.0,2016-08-12 03:45:00+00:00
SPANDANA.NS,Spandana Sphoorty Financial Limited,Financial Services,23569244160.0,2019-08-19 03:45:00+00:00
SPARC.NS,Sun Pharma Advanced Research Company Limited,Healthcare,43414499328.0,2003-01-14 03:45:00+00:00
SPCENET.NS,Spacenet Enterprises India Limited,Financial Services,4709395456.0,2013-11-13 03:45:00+00:00
SPECIALITY.NS,Speciality Restaurants Limited,Consumer Cyclical,6271029760.0,2012-05-30 03:45:00+00:00
SPECTRUM.NS,SPECTRUM ELECTRIC IND LTD,Industrials,19896862720.0,2018-10-16 03:45:00+00:00
SPENCERS.NS,Spencer's Retail Limited,Consumer Cyclical,4145052928.0,2019-01-25 03:45:00+00:00
SPIC.NS,Southern Petrochemical Industries Corporation Limited,Basic Materials,17649508352.0,2002-07-01 03:45:00+00:00
SPLIL.NS,SPL Industries Limited,Consumer Cyclical,1127230080.0,2005-07-26 03:45:00+00:00
SPLPETRO.NS,Supreme Petrochem Limited,Basic Materials,124107284480.0,2002-07-01 03:45:00+00:00
SPMLINFRA.NS,SPML Infra Limited,Industrials,14948832256.0,2002-07-01 03:45:00+00:00
SPORTKING.NS,Sportking India Limited,Consumer Cyclical,12140160000.0,2022-08-24 03:45:00+00:00
SRD.NS,Shankar Lal Rampal Dye-Chem Limited,Basic Materials,4253790976.0,2024-10-09 03:45:00+00:00
SREEL.NS,Sreeleathers Limited,Consumer Cyclical,5337129984.0,2014-01-01 03:45:00+00:00
SRF.NS,SRF Limited,Industrials,842439393280.0,2002-07-01 03:45:00+00:00
SRGHFL.NS,SRG Housing Finance Limited,Financial Services,4208503552.0,2023-08-21 03:45:00+00:00
SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited,Basic Materials,9176217600.0,2007-05-08 03:45:00+00:00
SRM.NS,SRM CONTRACTORS LIMITED,Industrials,13309929472.0,2024-04-03 03:45:00+00:00
SRPL.NS,Shree Ram Proteins Limited,Consumer Defensive,169646400.0,2018-02-05 03:45:00+00:00
SSDL.NS,SARASWATI SAREE DEPOT LTD,Consumer Cyclical,3203623936.0,2024-08-20 03:45:00+00:00
SSWL.NS,Steel Strips Wheels Limited,Consumer Cyclical,30301661184.0,2005-06-06 03:45:00+00:00
STALLION.NS,STALLION IND FLUOROCHEM L,Basic Materials,14107997184.0,2025-01-23 03:45:00+00:00
STANLEY.NS,STANLEY LIFESTYLES LTD,Consumer Cyclical,12861477888.0,2024-06-28 03:45:00+00:00
STAR.NS,Strides Pharma Science Limited,Healthcare,82153537536.0,2002-06-26 03:45:00+00:00
STARCEMENT.NS,Star Cement Limited,Basic Materials,92021211136.0,2017-06-19 03:45:00+00:00
STARHEALTH.NS,Star Health and Allied Insurance Company Limited,Financial Services,288959692800.0,2021-12-10 03:45:00+00:00
STARPAPER.NS,Star Paper Mills Limited,Basic Materials,2587165184.0,2002-07-01 03:45:00+00:00
STARTECK.NS,Starteck Finance Limited,Financial Services,2900753664.0,2022-05-04 03:45:00+00:00
STCINDIA.NS,The State Trading Corporation of India Limited,Industrials,7140600320.0,2003-04-01 03:45:00+00:00
STEELCAS.NS,Steelcast Limited,Basic Materials,22394480640.0,2021-11-23 03:45:00+00:00
STEELCITY.NS,Steel City Securities Limited,Financial Services,1443483008.0,2017-03-16 03:45:00+00:00
STEELXIND.NS,Steel Exchange India Limited,Basic Materials,11021009920.0,2017-07-20 03:45:00+00:00
STEL.NS,STEL Holdings Limited,Financial Services,9439939584.0,2011-02-09 03:45:00+00:00
STERTOOLS.NS,Sterling Tools Limited,Industrials,10267266048.0,2006-02-02 03:45:00+00:00
STLNETWORK.NS,STL NETWORKS LIMITED,Communication Services,11325894656.0,2025-09-04 03:45:00+00:00
STLTECH.NS,Sterlite Technologies Limited,Technology,52156174336.0,2000-12-08 03:45:00+00:00
STOVEKRAFT.NS,Stove Kraft Limited,Consumer Cyclical,20475222016.0,2021-02-08 03:45:00+00:00
STUDDS.NS,STUDDS ACCESSORIES LTD,Consumer Cyclical,21723076608.0,2025-11-07 03:45:00+00:00
STYL.NS,SESHAASAI TECHNOLOGIES L,Technology,49261785088.0,2025-09-30 03:45:00+00:00
STYLAMIND.NS,Stylam Industries Limited,Consumer Cyclical,34794369024.0,2021-08-02 03:45:00+00:00
STYLEBAAZA.NS,Baazar Style Retail Limited,Consumer Cyclical,22191200256.0,2024-09-06 03:45:00+00:00
STYRENIX.NS,Styrenix Performance Materials Limited,Basic Materials,36207038464.0,2002-08-12 03:45:00+00:00
SUBEXLTD.NS,Subex Limited,Technology,6819324928.0,2003-09-05 03:45:00+00:00
SUBROS.NS,Subros Limited,Consumer Cyclical,55817678848.0,2005-07-13 03:45:00+00:00
SUDARSCHEM.NS,Sudarshan Chemical Industries Limited,Basic Materials,79211741184.0,2005-03-03 03:45:00+00:00
SUKHJITS.NS,The Sukhjit Starch & Chemicals Limited,Basic Materials,4722033152.0,2022-11-07 03:45:00+00:00
SULA.NS,Sula Vineyards Limited,Consumer Defensive,20153331712.0,2022-12-22 03:45:00+00:00
SUMEETINDS.NS,Sumeet Industries Limited,Consumer Cyclical,16779262976.0,2010-12-10 03:45:00+00:00
SUMICHEM.NS,Sumitomo Chemical India Limited,Basic Materials,228858314752.0,2020-01-27 03:45:00+00:00
SUMIT.NS,Sumit Woods Limited,Real Estate,3365731584.0,2018-09-26 03:45:00+00:00
SUMMITSEC.NS,Summit Securities Limited,Financial Services,22634276864.0,2009-11-26 03:45:00+00:00
SUNCLAY.NS,Sundaram-Clayton Limited,Industrials,27584714752.0,2023-12-29 03:45:00+00:00
SUNDARAM.NS,Sundaram Multi Pap Limited,Basic Materials,871935104.0,2010-06-02 03:45:00+00:00
SUNDARMFIN.NS,Sundaram Finance Limited,Financial Services,516116611072.0,2002-07-01 03:45:00+00:00
SUNDRMBRAK.NS,Sundaram Brake Linings Limited,Consumer Cyclical,2981817856.0,2002-08-12 03:45:00+00:00
SUNDRMFAST.NS,Sundram Fasteners Limited,Consumer Cyclical,200725118976.0,2002-07-01 03:45:00+00:00
SUNDROP.NS,Sundrop Brands Limited,Consumer Defensive,28138815488.0,2025-03-19 03:45:00+00:00
SUNFLAG.NS,Sunflag Iron and Steel Company Limited,Basic Materials,45874864128.0,2005-09-29 03:45:00+00:00
